362174,170968,51.43644,-2.54556
362180,170963,51.43639,-2.54548
362424,171536,51.44156,-2.54203
361811,172624,51.4513,-2.55097
362357,171201,51.43854,-2.54296
362436,172214,51.44766,-2.54193
362407,171455,51.44083,-2.54226
357633,172151,51.44675,-2.61103
359246,171004,51.43656,-2.58768
357063,171623,51.44196,-2.61917
357405,171104,51.43732,-2.61418
361724,171801,51.4439,-2.55213
357395,171142,51.43766,-2.61433
359075,170985,51.43637,-2.59014
358915,172020,51.44567,-2.59256
357752,173581,51.45962,-2.60949
358860,172016,51.44563,-2.59336
357362,173549,51.4593,-2.6151
8
357610,173465,51.45857,-2.61152
357549,172135,51.4466,-2.61223
361554,171616,51.44222,-2.55456
357403,173494,51.45881,-2.6145
357276,173806,51.46161,-2.61637
361545,171622,51.44227,-2.55469
361718,171804,51.44392,-2.55222
357303,173752,51.46112,-2.61597
357575,176357,51.48457,-2.61237
359062,176681,51.48759,-2.59099
357789,176643,51.48716,-2.60932
357579,175931,51.48074,-2.61226
357622,175890,51.48037,-2.61163
358334,173590,51.45974,-2.60111
357804,174979,51.47219,-2.6089
358322,173670,51.46046,-2.60129
358492,176238,51.48357,-2.59915
358655,177791,51.49754,-2.59698
358117,173471,51.45866,-2.60422
357975,178076,51.50004,-2.60681
358048,178071,51.50001,-2.60576
358652,174091,51.46427,-2.59659
358642,174046,51.46387,-2.59673
357754,175004,51.47241,-2.60963
358011,177239,51.49253,-2.60619
357544,176120,51.48243,-2.61279
357529,176194,51.4831,-2.61301

358098,177221,51.49238,-2.60494
358672,176364,51.48471,-2.59657
358732,176445,51.48544,-2.59571
358265,175920,51.48069,-2.60238
358764,177011,51.49054,-2.59532
358205,175954,51.48099,-2.60325
358572,177698,51.4967,-2.59817
358128,175982,51.48124,-2.60436
358939,178125,51.50056,-2.59293
359636,177769,51.49742,-2.58286
357659,175169,51.47389,-2.61102
357882,176911,51.48957,-2.60801
359277,177871,51.49831,-2.58803
358211,174748,51.47015,-2.60302
359260,177889,51.49847,-2.58828
358194,174736,51.47004,-2.60326
357539,174913,51.47158,-2.61271
358135,176004,51.48144,-2.60426
358756,177893,51.49847,-2.59554
358782,177958,51.49904,-2.59517
358390,174580,51.46865,-2.60042
358462,174466,51.46763,-2.59937
358969,178175,51.50101,-2.5925
357728,178626,51.50497,-2.61044
357743,178647,51.50516,-2.61022
357838,176806,51.48862,-2.60863
358021,178958,51.50798,-2.60625
358031,178975,51.50813,-2.60611
358222,179170,51.5099,-2.60338
358216,179176,51.50995,-2.60347
358002,179216,51.5103,-2.60656
357831,179179,51.50995,-2.60902
357504,174921,51.47165,-2.61322
357429,179186,51.50998,-2.61481
357462,178362,51.50258,-2.61424
358430,179225,51.51041,-2.60039
358309,179241,51.51055,-2.60214
358269,178366,51.50267,-2.60261
358261,178390,51.50289,-2.60273
357464,179184,51.50997,-2.61431
357775,178120,51.50043,-2.6097
358512,179124,51.50951,-2.5992
357670,178047,51.49976,-2.6112
358755,178855,51.50711,-2.59567
358782,178651,51.50527,-2.59525
358411,175323,51.47533,-2.60021
357903,178175,51.50093,-2.60786
358430,175253,51.4747,-2.59992
357964,178224,51.50137,-2.60699
357763,177212,51.49227,-2.60976
357730,177225,51.49238,-2.61024
358630,178582,51.50464,-2.59743
358232,173872,51.46227,-2.60261
358569,174309,51.46623,-2.59781
358574,174269,51.46587,-2.59773
358290,175371,51.47575,-2.60195
358508,177197,51.49219,-2.59903
358480,177211,51.49231,-2.59943
358407,175849,51.48006,-2.60033
358951,178381,51.50286,-2.59279
358625,179021,51.50859,-2.59756
358901,178483,51.50377,-2.59352
358846,178669,51.50544,-2.59433
358468,179364,51.51166,-2.59986
358498,175490,51.47684,-2.59897
358500,179380,51.51181,-2.5994
358627,179569,51.51352,-2.59759
358596,177780,51.49744,-2.59783
359359,171165,51.43801,-2.58608
359106,171309,51.43929,-2.58973
359364,171171,51.43807,-2.58601
359036,171217,51.43846,-2.59073
359731,171834,51.44405,-2.5808
359781,171794,51.4437,-2.58008
359028,171213,51.43842,-2.59084
359835,171774,51.44352,-2.5793
359816,171513,51.44117,-2.57954
359495,171149,51.43788,-2.58412
358826,171018,51.43665,-2.59373
358823,171027,51.43673,-2.59377
358731,170990,51.43639,-2.59509
358730,171000,51.43648,-2.59511
358857,171181,51.43812,-2.5933
358986,178258,51.50176,-2.59227
359028,171005,51.43655,-2.59082
359111,171303,51.43923,-2.58966
359134,168869,51.41735,-2.58905
364218,176970,51.49054,-2.51677
359004,171039,51.43685,-2.59117
357872,170611,51.43292,-2.60741
359004,171047,51.43692,-2.59117
363315,177566,51.49584,-2.52983
359219,169110,51.41952,-2.58785
359220,169102,51.41945,-2.58784
359101,172173,51.44706,-2.58991
358850,171185,51.43815,-2.5934
359020,171004,51.43654,-2.59094
359674,171577,51.44174,-2.58159
359253,172213,51.44743,-2.58772
359321,172244,51.44771,-2.58675
359575,171756,51.44334,-2.58304
357547,176607,51.48681,-2.6128

357091,173540,51.4592,-2.619
357152,173450,51.4584,-2.61811
359129,171076,51.43719,-2.58938
363176,175641,51.47852,-2.53164
359124,171083,51.43726,-2.58945
358677,172630,51.45114,-2.59606
358645,172633,51.45116,-2.59652
358677,172587,51.45075,-2.59606
358299,177985,51.49925,-2.60213
352291,176995,51.48987,-2.68854
357282,176321,51.48422,-2.61658
357293,176304,51.48407,-2.61642
359658,171615,51.44208,-2.58183
357013,174156,51.46473,-2.62019
359182,176669,51.48749,-2.58926
359198,176678,51.48757,-2.58903
357024,174153,51.46471,-2.62003
358272,177224,51.49242,-2.60243
357995,175744,51.47909,-2.60625
357881,175698,51.47866,-2.60788
358377,177501,51.49491,-2.60095
358649,172561,51.45051,-2.59646
357740,175450,51.47642,-2.60988
357763,175473,51.47663,-2.60955
358797,171332,51.43947,-2.59418
358699,173467,51.45866,-2.59584
357851,173236,51.45652,-2.60802
358802,171328,51.43944,-2.59411
358685,173466,51.45865,-2.59604
358026,173172,51.45596,-2.60549
358252,177245,51.4926,-2.60272
358543,173382,51.45789,-2.59808
358380,173119,51.45551,-2.60039
358383,173106,51.45539,-2.60035
357951,173234,51.45651,-2.60658
357007,177665,51.49628,-2.62071
357095,177666,51.49629,-2.61944
357334,178848,51.50694,-2.61614
358417,177561,51.49546,-2.60038
357071,177299,51.493,-2.61974
9
357389,178422,51.50311,-2.6153
357280,176253,51.48361,-2.6166
357302,175207,51.47421,-2.61616
357298,175271,51.47478,-2.61623
357267,176928,51.48968,-2.61687
357311,178860,51.50704,-2.61647
357279,177026,51.49056,-2.61671
357263,176654,51.48721,-2.6169
356746,178159,51.5007,-2.62453

357294,178027,51.49955,-2.61662
357285,176214,51.48326,-2.61653
357323,176549,51.48628,-2.61602
356621,178422,51.50305,-2.62636
356510,178772,51.50619,-2.628
356651,178403,51.50289,-2.62593
357221,176817,51.48868,-2.61752
356599,178809,51.50653,-2.62673
357250,178244,51.5015,-2.61728
356856,178091,51.5001,-2.62293
357250,178236,51.50143,-2.61728
356737,178150,51.50062,-2.62466
357434,177859,51.49805,-2.61458
357162,177362,51.49357,-2.61844
356989,177784,51.49734,-2.62098
356516,179524,51.51295,-2.62801
356843,179042,51.50865,-2.62324
356847,179013,51.50839,-2.62318
357102,179134,51.50949,-2.61952
356425,179357,51.51145,-2.6293

356415,179348,51.51136,-2.62944
356293,178962,51.50788,-2.63115
356300,178949,51.50777,-2.63105
357360,174842,51.47093,-2.61528
357308,174876,51.47123,-2.61603
357369,174816,51.4707,-2.61515
357237,174863,51.47111,-2.61705
357521,177950,51.49888,-2.61334
357760,174078,51.46409,-2.60943
357750,174090,51.4642,-2.60958
362576,176992,51.49063,-2.54042
357815,173734,51.461,-2.6086
362585,176996,51.49067,-2.54029
362450,176845,51.4893,-2.54222
362274,176761,51.48853,-2.54474
362639,176957,51.49032,-2.53951
362668,176958,51.49033,-2.53909
362947,177198,51.49251,-2.5351
356950,174275,51.4658,-2.62112
362984,177253,51.493,-2.53457
356585,173871,51.46214,-2.62632
356595,173876,51.46218,-2.62618
356722,174002,51.46333,-2.62436
357822,173740,51.46105,-2.6085
356720,174028,51.46356,-2.6244

357173,174065,51.46393,-2.61788
359239,173489,51.4589,-2.58807
357216,174023,51.46355,-2.61726
357063,174257,51.46565,-2.61949
356937,174246,51.46554,-2.6213
358810,171229,51.43855,-2.59398
358729,171123,51.43759,-2.59514
358736,171120,51.43756,-2.59504
358595,171034,51.43678,-2.59705
358948,171266,51.43889,-2.592
358590,171041,51.43684,-2.59713
358952,171259,51.43883,-2.59194
359033,171348,51.43963,-2.59079
356752,174072,51.46396,-2.62394
359027,171339,51.43955,-2.59087
358995,171383,51.43995,-2.59134
359003,171381,51.43993,-2.59122
356739,176571,51.48643,-2.62443
356730,176576,51.48647,-2.62456
357207,171461,51.44051,-2.61707
357090,174244,51.46553,-2.6191
357695,171439,51.44035,-2.61005
358813,171222,51.43848,-2.59394
357607,171487,51.44078,-2.61132
355853,179203,51.51002,-2.63752
355808,179338,51.51123,-2.63819
358785,171345,51.43959,-2.59436
354962,175819,51.47953,-2.64993
356649,176434,51.48519,-2.62571
359002,173494,51.45893,-2.59148
358830,173363,51.45774,-2.59394
359012,173467,51.45869,-2.59134
358984,173426,51.45832,-2.59173
358997,173446,51.4585,-2.59155
357142,171535,51.44118,-2.61802
358975,173451,51.45854,-2.59187
358993,173479,51.45879,-2.59161
358345,172841,51.45301,-2.60086
358791,171350,51.43963,-2.59427
359483,172643,51.45131,-2.58446
359464,172660,51.45146,-2.58474
359035,173196,51.45625,-2.59097
359022,173234,51.45659,-2.59117
358976,173340,51.45754,-2.59184
359027,173219,51.45646,-2.59109
359008,173106,51.45544,-2.59135
358991,173105,51.45543,-2.5916
359532,173210,51.45641,-2.58382
359489,173219,51.45649,-2.58444
358835,173284,51.45703,-2.59386
358313,172890,51.45345,-2.60133
359132,173531,51.45927,-2.58962
358985,173591,51.4598,-2.59174
359116,173530,51.45926,-2.58985
360871,174695,51.46986,-2.56472
359479,173244,51.45671,-2.58459
358759,173249,51.45671,-2.59495
361404,175948,51.48116,-2.55719
361216,175719,51.47909,-2.55987
358786,173259,51.4568,-2.59457
358777,173242,51.45665,-2.59469
361207,175731,51.4792,-2.56
359945,173274,51.45702,-2.57788
361542,175160,51.47409,-2.55511
362465,175321,51.4756,-2.54184
359568,173034,51.45483,-2.58328
359534,173026,51.45476,-2.58377
356587,173436,51.45823,-2.62624
356552,173491,51.45872,-2.62675
357499,173311,51.45717,-2.6131
361418,175095,51.47349,-2.55689
357730,173388,51.45788,-2.60978
357660,173409,51.45807,-2.61079
357850,173378,51.4578,-2.60805
356987,173316,51.45718,-2.62047
356938,173303,51.45706,-2.62117
357081,173101,51.45525,-2.61909
357049,173150,51.45569,-2.61955
361647,170108,51.42867,-2.55305
361518,170061,51.42824,-2.5549
360873,174714,51.47003,-2.5647
360902,169913,51.42686,-2.56374
360912,169914,51.42687,-2.5636
357460,173268,51.45678,-2.61365
362254,169872,51.42659,-2.5443
362322,169829,51.4262,-2.54331
362088,170124,51.42884,-2.54671
361922,170290,51.43032,-2.54912
362089,170141,51.42899,-2.5467
360834,170403,51.43126,-2.56477
360846,170376,51.43102,-2.5646
359925,170553,51.43255,-2.57786
360015,170521,51.43227,-2.57657
359973,170458,51.4317,-2.57716
359637,170312,51.43036,-2.58198
358885,169785,51.42557,-2.59274
360653,170688,51.43381,-2.56741
360647,170700,51.43392,-2.56749
360265,170564,51.43267,-2.57297
360234,170548,51.43253,-2.57342
362388,172843,51.45331,-2.54269
362362,172857,51.45343,-2.54306
362449,172448,51.44976,-2.54177
362451,172506,51.45028,-2.54174
362223,172273,51.44817,-2.545
362212,172250,51.44797,-2.54516
362102,172883,51.45365,-2.54681
361715,172970,51.45441,-2.55239
362071,172851,51.45336,-2.54725
361937,171872,51.44455,-2.54907
362249,170347,51.43086,-2.54442
362624,170127,51.4289,-2.539
76
359618,170305,51.4303,-2.58225
361881,171699,51.44299,-2.54986
361738,171264,51.43907,-2.55187
361738,171379,51.4401,-2.55188
357347,168596,51.41476,-2.61472
357405,169161,51.41985,-2.61395
357488,169238,51.42055,-2.61276
357758,169348,51.42156,-2.60889
357970,169575,51.42361,-2.60587
357688,169304,51.42115,-2.6099
357936,169515,51.42307,-2.60635
357943,167910,51.40865,-2.60606
357969,167902,51.40858,-2.60569
361903,171708,51.44307,-2.54954
357560,168479,51.41373,-2.61164
357724,168154,51.41083,-2.60924
357569,168476,51.4137,-2.61151

357619,168466,51.41361,-2.61079
357446,170036,51.42772,-2.61346
358287,167391,51.40401,-2.60106
357916,167543,51.40535,-2.60641
358295,167414,51.40421,-2.60094
358051,170353,51.43061,-2.6048
358057,170259,51.42977,-2.6047

357702,168181,51.41106,-2.60956
358414,171514,51.44108,-2.59971
358675,168727,51.41604,-2.59563
357758,170669,51.43343,-2.60905
357449,170281,51.42992,-2.61345
358725,168163,51.41098,-2.59485
358741,168106,51.41047,-2.59461
358595,169419,51.42226,-2.59687
358478,169155,51.41987,-2.59852
358472,169166,51.41997,-2.5986
358252,169121,51.41955,-2.60176
358426,168972,51.41822,-2.59924
358950,167462,51.40469,-2.59153
358947,167554,51.40552,-2.59159
358816,167825,51.40795,-2.5935
358828,167794,51.40767,-2.59333
360055,170219,51.42955,-2.57596
360046,170273,51.43004,-2.57609
358378,167711,51.40689,-2.59979
359501,171131,51.43772,-2.58403
360123,170021,51.42778,-2.57496
359453,171086,51.43731,-2.58472
359831,170779,51.43457,-2.57924
361589,173331,51.45764,-2.55424
358692,167346,51.40363,-2.59523
361583,173312,51.45747,-2.55432
360380,168545,51.41453,-2.57109
359874,169116,51.41962,-2.57844
359833,169146,51.41989,-2.57903
359939,168998,51.41857,-2.57749
360392,168554,51.41462,-2.57092
359977,168952,51.41816,-2.57694
360142,169980,51.42741,-2.57468
360486,168148,51.41097,-2.56953
360506,168230,51.41171,-2.56925
359811,170783,51.43461,-2.57953
360370,167822,51.40803,-2.57116
360105,167775,51.40759,-2.57496
358958,170149,51.42885,-2.59173
358882,170346,51.43061,-2.59284
358983,170145,51.42881,-2.59137
360356,167755,51.40743,-2.57135
358891,170343,51.43059,-2.59272
359255,170624,51.43314,-2.58751
359197,170768,51.43443,-2.58836
359146,170941,51.43598,-2.58912
359035,169369,51.42184,-2.59053
359041,169358,51.42174,-2.59044
358726,169284,51.42105,-2.59497
358739,169277,51.42099,-2.59478
359233,170110,51.42852,-2.58777
359487,170007,51.42761,-2.5841
359567,171874,51.4444,-2.58317
359634,171299,51.43924,-2.58214
358701,170911,51.43568,-2.59551
358511,170944,51.43596,-2.59825
358522,170950,51.43602,-2.59809
359282,171929,51.44488,-2.58727
359264,171921,51.4448,-2.58753
359970,167257,51.40292,-2.57684
359325,170101,51.42844,-2.58644
359928,167270,51.40304,-2.57745
359323,170056,51.42804,-2.58647
359598,167369,51.4039,-2.58221
359850,167441,51.40457,-2.57859
359568,171870,51.44437,-2.58315
359838,167448,51.40463,-2.57876
360585,167362,51.40391,-2.56801
358794,170953,51.43606,-2.59418
359634,171409,51.44023,-2.58215
360514,167427,51.40449,-2.56904
360450,167037,51.40098,-2.56992
358128,168431,51.41334,-2.60346
360841,173023,51.45482,-2.56497
360859,172998,51.4546,-2.56471
362099,170445,51.43173,-2.54659
360896,173115,51.45565,-2.56419
360367,169254,51.4209,-2.57136
360905,173172,51.45617,-2.56407
360347,169295,51.42127,-2.57165
360415,168907,51.41778,-2.57063
361522,173230,51.45673,-2.55519
361003,172986,51.4545,-2.56263
360166,167112,51.40163,-2.57401
361101,173030,51.4549,-2.56123
360694,168755,51.41643,-2.5666
360100,168175,51.41119,-2.57508
360699,168803,51.41687,-2.56654
359879,167849,51.40824,-2.57822
359913,167888,51.40859,-2.57774
360586,168435,51.41356,-2.56812
361054,168250,51.41193,-2.56137
360612,168547,51.41457,-2.56776
361029,168198,51.41146,-2.56172
360907,167933,51.40907,-2.56345
360959,168000,51.40967,-2.56271
360592,168293,51.41228,-2.56802
360644,167687,51.40684,-2.5672
360717,167711,51.40706,-2.56616
360981,168325,51.4126,-2.56243
361026,168315,51.41251,-2.56178
355893,177367,51.49352,-2.63672
355962,177390,51.49373,-2.63573
356156,177502,51.49475,-2.63295
356271,177511,51.49483,-2.63129
356598,177506,51.49483,-2.62658
356732,177465,51.49447,-2.62464
356916,177193,51.49204,-2.62196
356929,177205,51.49214,-2.62177
357088,179547,51.51321,-2.61977
357108,179481,51.51261,-2.61947
356081,179062,51.50877,-2.63422
352150,178718,51.50535,-2.69081
352670,176615,51.4865,-2.68303
352650,176611,51.48646,-2.68332
352217,177746,51.49662,-2.68971
360711,168292,51.41228,-2.56631
352197,177742,51.49658,-2.69
352259,178420,51.50268,-2.6892
356638,171481,51.44065,-2.62526
352420,178495,51.50337,-2.68689
357401,171688,51.44257,-2.61431
357403,171670,51.44241,-2.61428
358116,170653,51.43332,-2.6039
360033,169681,51.42472,-2.57621
359992,169674,51.42465,-2.5768
358380,172609,51.45093,-2.60033
356741,168528,51.41411,-2.62342
358906,173515,51.45911,-2.59287
358911,173517,51.45913,-2.5928
356719,168569,51.41447,-2.62374
358922,173526,51.45921,-2.59264
358919,173523,51.45918,-2.59268
358933,173541,51.45935,-2.59248
358925,173534,51.45928,-2.5926
358936,173544,51.45937,-2.59244
358898,173510,51.45906,-2.59298
358901,173513,51.45909,-2.59294
358862,173491,51.45889,-2.5935
358873,173497,51.45895,-2.59334
358882,173502,51.45899,-2.59321
358887,173504,51.45901,-2.59314
358163,175494,51.47685,-2.6038
358892,173507,51.45904,-2.59307
358326,174827,51.47087,-2.60137
358524,175119,51.47351,-2.59855
358558,173753,51.46123,-2.5979
358768,174813,51.47077,-2.59501
358869,173494,51.45892,-2.5934
358339,172594,51.45079,-2.60092
358007,172569,51.45054,-2.6057
360997,169823,51.42606,-2.56237
359638,169409,51.42224,-2.58186
359660,169354,51.42175,-2.58154
357523,174513,51.46798,-2.61289
357510,174520,51.46804,-2.61308
357267,175730,51.47891,-2.61673
357264,175852,51.48,-2.61679
357347,175793,51.47948,-2.61558
358333,172106,51.4464,-2.60095
358471,172080,51.44617,-2.59896
358126,172156,51.44683,-2.60393
358586,175060,51.47298,-2.59765
358915,173520,51.45916,-2.59274
357265,172100,51.44627,-2.61632
358261,171323,51.43935,-2.60189
358361,171301,51.43916,-2.60045
358358,171284,51.43901,-2.60049
358727,171535,51.44129,-2.59521
358787,171782,51.44352,-2.59438
358873,171869,51.44431,-2.59315
357696,170473,51.43167,-2.60992
357841,170787,51.4345,-2.60787

358030,171021,51.43662,-2.60518
358170,171230,51.43851,-2.60319
357979,171448,51.44046,-2.60597
358022,171468,51.44064,-2.60535
359891,171765,51.44344,-2.57849
361149,168832,51.41716,-2.56007
356545,167668,51.40637,-2.62613
356427,167632,51.40603,-2.62783
356343,167775,51.40731,-2.62905
356450,168104,51.41027,-2.62755
356456,168132,51.41052,-2.62747
357429,167560,51.40546,-2.61341
357494,167553,51.40541,-2.61248
357173,167608,51.40588,-2.6171

357143,168925,51.41771,-2.61769
356927,167747,51.40711,-2.62065
357628,171406,51.44005,-2.61101
357228,169311,51.42118,-2.61651
359908,171705,51.44291,-2.57824
356943,168422,51.41317,-2.6205
357341,169615,51.42393,-2.61492
356800,170655,51.43324,-2.62283
356769,170622,51.43294,-2.62327
356515,170516,51.43196,-2.62692
356540,170561,51.43237,-2.62656
357264,171745,51.44307,-2.61629
357169,168976,51.41817,-2.61732
356923,171118,51.43741,-2.62112
357359,169650,51.42424,-2.61467
356897,168343,51.41245,-2.62116
357066,170821,51.43475,-2.61903
357079,168641,51.41515,-2.61857
357059,170835,51.43487,-2.61913
363538,169864,51.4266,-2.52583
362928,168681,51.41593,-2.53448
363496,169851,51.42648,-2.52643
356424,171816,51.44365,-2.62838
359178,173535,51.45931,-2.58895
359259,173533,51.4593,-2.58779

360149,172377,51.44897,-2.57485
360153,172366,51.44887,-2.57479
361168,168385,51.41315,-2.55975
356937,171124,51.43746,-2.62092
361180,168370,51.41302,-2.55957
358368,172033,51.44574,-2.60044
358452,171999,51.44545,-2.59922
358355,171601,51.44186,-2.60057
358648,171698,51.44275,-2.59637
356895,175891,51.48033,-2.6221

357461,170762,51.43425,-2.61334
358262,171554,51.44143,-2.60191
357597,170722,51.4339,-2.61137
357554,170997,51.43637,-2.61203
358605,171703,51.44279,-2.59699
358647,171879,51.44438,-2.5964
356939,175868,51.48012,-2.62147
356506,175041,51.47265,-2.6276
356425,175116,51.47332,-2.62878
356151,175239,51.47441,-2.63274
352663,177590,51.49525,-2.68327
352680,177549,51.49489,-2.68301
354609,177090,51.49093,-2.65518
356398,176337,51.4843,-2.62932
356680,176133,51.48249,-2.62523
356685,176113,51.48231,-2.62516
356376,176353,51.48444,-2.62964
355964,176356,51.48444,-2.63557
356051,176317,51.48409,-2.63431
355792,176449,51.48526,-2.63806
355766,176446,51.48523,-2.63843
355576,176567,51.4863,-2.64118
356175,175455,51.47635,-2.63242
356199,175503,51.47678,-2.63208
356028,175882,51.48018,-2.63459
356114,176226,51.48328,-2.63339
355413,177257,51.49249,-2.64362
355468,177222,51.49218,-2.64282
356225,176680,51.48737,-2.63185
356180,176720,51.48773,-2.6325

355932,177022,51.49042,-2.63611
354685,177211,51.49201,-2.6541
354583,177215,51.49204,-2.65557
355585,176550,51.48615,-2.64105
354877,177321,51.49302,-2.65135
354883,177311,51.49293,-2.65126
355141,177395,51.4937,-2.64755
355051,177363,51.49341,-2.64885
355404,177217,51.49213,-2.64374
351771,179034,51.50816,-2.69631
356058,175809,51.47952,-2.63415
351864,178027,51.49912,-2.69483
352324,177846,51.49753,-2.68818
355051,177105,51.4911,-2.64881
355087,177154,51.49154,-2.6483

351670,178142,51.50013,-2.69765
351946,177996,51.49884,-2.69365
354575,178632,51.50478,-2.65587
354655,178656,51.505,-2.65472
355116,178708,51.50551,-2.64808
355065,178728,51.50568,-2.64882
355284,178681,51.50528,-2.64566
352279,177840,51.49747,-2.68883
353658,177774,51.49699,-2.66897
355508,178572,51.50432,-2.64242
353596,177712,51.49643,-2.66985
353879,177945,51.49855,-2.6658
354010,178064,51.49963,-2.66393
354331,178352,51.50224,-2.65935
354346,178333,51.50207,-2.65913
362220,176212,51.48359,-2.54546
362220,176222,51.48368,-2.54546
356121,178786,51.50629,-2.63361
354540,177175,51.49168,-2.65618
354760,176945,51.48964,-2.65298
353947,177094,51.4909,-2.66471

355026,176808,51.48843,-2.64914
355054,176779,51.48817,-2.64873
352922,177506,51.49452,-2.67952
363032,176088,51.48253,-2.53376
352871,177494,51.49441,-2.68026
353011,177532,51.49476,-2.67824
353056,177558,51.495,-2.6776
16
356038,178759,51.50604,-2.6348
353370,177570,51.49513,-2.67308
353263,176856,51.48871,-2.67452
354821,176923,51.48944,-2.6521
354480,177173,51.49165,-2.65705
355136,176749,51.4879,-2.64754
353288,176863,51.48878,-2.67417
352916,177114,51.491,-2.67956
5
354286,177514,51.4947,-2.65989
352823,177331,51.49294,-2.68093
359122,172016,51.44565,-2.58959
358764,172101,51.44639,-2.59475
359920,170791,51.43469,-2.57796
359955,170832,51.43506,-2.57746
360355,170870,51.43543,-2.57171
359422,172069,51.44615,-2.58527
360411,170849,51.43524,-2.57091
357055,174616,51.46887,-2.61964
356688,176759,51.48812,-2.62519
357052,174593,51.46867,-2.61969
351570,178161,51.5003,-2.69909
356902,172186,51.44701,-2.62155
357361,172122,51.44647,-2.61494
356705,176822,51.48868,-2.62495
357770,172771,51.45234,-2.60913
359364,173357,51.45772,-2.58626
359358,173367,51.45781,-2.58634
359328,173443,51.45849,-2.58679
358729,170585,51.43275,-2.59507
356464,176418,51.48503,-2.62838
358940,170681,51.43363,-2.59205
358733,170578,51.43269,-2.59502
358939,170671,51.43354,-2.59206
358286,170625,51.43308,-2.60145
357065,172571,51.45049,-2.61925
357138,172464,51.44953,-2.61819
357136,172549,51.45029,-2.61823
353574,176468,51.48525,-2.66999
353364,176297,51.4837,-2.673
353438,176366,51.48432,-2.67194
353231,176263,51.48338,-2.67491
353226,176271,51.48345,-2.67498
358923,173254,51.45676,-2.59259
352899,176183,51.48263,-2.67968
352922,176467,51.48519,-2.67938
352833,176467,51.48518,-2.68067
353291,176512,51.48562,-2.67408
356766,173228,51.45637,-2.62364
358859,173239,51.45663,-2.59351
358289,170634,51.43316,-2.60141
353326,176558,51.48604,-2.67358
357364,172114,51.4464,-2.61489
354948,176121,51.48224,-2.65017
